X,Y,OBJECTID,NrRNAL,Denominacao,DataRegisto,DataAberturaPublico,Modalidade,NrUtentes,Email,Endereco,CodigoPostal,LOCALIDADE,LatLong,FiabilidadeGeo,DTMNFR,Freguesia,Concelho,Distrito,NUTSIII,NUTSII,ERT,SeloCleanSafe
-862559.872499999,4446908.9339,440,611,Estúdios Salinas Piso 2-7,2013/06/26 00:00:00+00,2013/06/26 00:00:00+00,Apartamento,2,sulprojectos.ida@mail.telepac.pt,Largo da Igreja 1  ,8700-018,Fuseta,"37,055954058617 ; -7,74850716919113",NaoFiavel,081007,Fuseta,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-977170.473299999,4520945.8203,441,612,Monte do Zeca,2010/07/14 00:00:00+00,2010/07/14 00:00:00+00,Moradia,10,montedozeca@gmail.com,Zona Monte da Figueira   ,7630-000,São Teotónio,"37,5848636176383 ; -8,77807171344145",Fiavel,021121,São Teotónio,Odemira,Beja,Alentejo Litoral,Alentejo,Turismo do Alentejo,Não
-861251.5713,4449458.2699,442,614,Ulrico Schiffenegger,2014/12/09 00:00:00+00,2014/05/09 00:00:00+00,Moradia,4,arq.jorge_pereira@hotmail.com,Zona Arroteia 244E  ,8800-102,Arroteia,"37,0742280013349 ; -7,73675449987391",NaoFiavel,081415,Luz de Tavira,Tavira,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-976888.876899999,4541396.5099,443,617,SOLDAVILA,2009/06/17 00:00:00+00,2009/07/09 00:00:00+00,Apartamento,4,soldavila@gmail.com,Rua Custódio Brás Pacheco 6A  ,7645-253,Vila Nova de Milfontes,"37,7303036587757 ; -8,77554209029168",NaoFiavel,021111,Vila Nova de Milfontes,Odemira,Beja,Alentejo Litoral,Alentejo,Turismo do Alentejo,Não
-976141.368999999,4491984.1464,444,618,CASA FIGUEIRA,2013/02/06 00:00:00+00,2013/02/06 00:00:00+00,Moradia,3,montedaterradoce@yahoo.com,Zona Azia   ,8670-411,Rogil,"37,378408637018 ; -8,76882711230943",PoucoFiavel,080304,Rogil,Aljezur,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-862559.872499999,4446908.9339,445,619,Estúdios Salinas Piso 2-3,2013/06/26 00:00:00+00,2013/06/26 00:00:00+00,Apartamento,2,sulprojectos.ida@mail.telepac.pt,Largo da Igreja 1  ,8700-018,Fuseta,"37,055954058617 ; -7,74850716919113",NaoFiavel,081007,Fuseta,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-986802.090100002,4480266.8196,446,620,Casa da Bela Vista ,2010/12/22 00:00:00+00,2021/07/21 00:00:00+00,Moradia,4,lourdescardozo@sapo.pt,Zona Praia da Arrifana   ,8670-111,Aljezur,"37,2947190005787 ; -8,86459399976558",NaoFiavel,080301,Aljezur,Aljezur,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-977131.710000001,4541102.4279,447,621,SOLDAVILA,2009/06/17 00:00:00+00,2010/10/29 00:00:00+00,Apartamento,4,soldavila@gmail.com,Rua Custódio Brás Pacheco   ,7645-253,Vila Nova de Milfontes,"37,7282142425892 ; -8,77772349662216",NaoFiavel,021111,Vila Nova de Milfontes,Odemira,Beja,Alentejo Litoral,Alentejo,Turismo do Alentejo,Não
-980000.241900001,4483445.3682,448,623,Casa da Bela Vista,2010/12/22 00:00:00+00,2010/12/22 00:00:00+00,Apartamento,3,casadomar@hotmail.com,Rua João Dias Mendes Apartado 9 43-A   ,8670-111,Aljezur,"37,3174306284993 ; -8,80349195724851",NaoFiavel,080301,Aljezur,Aljezur,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-862559.872499999,4446908.9339,449,625,Estúdios Salinas Piso 2-2,2013/06/26 00:00:00+00,2013/06/26 00:00:00+00,Apartamento,2,sulprojectos.ida@mail.telepac.pt,Largo da Igreja 1  ,8700-018,Fuseta,"37,055954058617 ; -7,74850716919113",NaoFiavel,081007,Fuseta,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-986802.090100002,4480266.8196,450,626,Casa da Pedra d'Agulha,2013/04/17 00:00:00+00,2013/04/17 00:00:00+00,Moradia,4,maravista1952@gmail.com,Zona Praia da Arrifana   ,8670-111,Aljezur,"37,2947190005787 ; -8,86459399976558",NaoFiavel,080301,Aljezur,Aljezur,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-955329.175799999,4533913.5744,451,628,Monte da Gravita,2009/12/03 00:00:00+00,2014/12/16 00:00:00+00,Moradia,5,montegravita@vandenblink.nl,Estrada ESTRADA   ,7630-373,Cabaços,"37,6771200005434 ; -8,58186800030144",NaoFiavel,021102,Relíquias,Odemira,Beja,Alentejo Litoral,Alentejo,Turismo do Alentejo,Sim
-837434.988899998,4462612.4869,452,629,alojamento local,2014/11/06 00:00:00+00,2014/11/06 00:00:00+00,Apartamento,2,apt.mantamar@gmail.com,Rua Dr. Luis Medeiros Antunes 301  ,8900-038,Manta Rota,"37,1684490009551 ; -7,52280649967277",NaoFiavel,081601,Vila Nova de Cacela,Vila Real de Santo António,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-976144.240699999,4491966.0933,453,630,CASA OLIVEIRA,2013/02/06 00:00:00+00,2013/02/06 00:00:00+00,Moradia,3,montedaterradoce@yahoo.com,Zona Azia   ,8670-411,Rogil,"37,3782797665405 ; -8,7688529094149",PoucoFiavel,080304,Rogil,Aljezur,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-977966.1613,4540611.9552,454,631,Areias de Milfontes - Apartamentos,2009/05/19 00:00:00+00,2009/05/19 00:00:00+00,Apartamento,6,reservas@areiasdemilfontes.com,Rua Dom João II   ,7645-270,Vila Nova de Milfontes,"37,7247293640779 ; -8,78521950033444",NaoFiavel,021111,Vila Nova de Milfontes,Odemira,Beja,Alentejo Litoral,Alentejo,Turismo do Alentejo,Não
-873809.077799998,4442541.5634,455,632,Apartamentos Village Marina,2011/09/09 00:00:00+00,2011/09/09 00:00:00+00,Apartamento,4,contrucoeslagarca@clix.pt,Urbanização Village Marina Lt.17 Fracção BE ,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-985441.543299999,4482372.7173,456,633,Casa Arrifana Surflodge,2013/05/14 00:00:00+00,2013/05/14 00:00:00+00,EstabelecimentoHospedagem,8,arrifanasurflodge@gmail.com,"Urbanização Vale da Telha,sector B, Lt 58   ",8670-156,Aljezur,"37,3097670011646 ; -8,85237199958253",NaoFiavel,080301,Aljezur,Aljezur,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-957859.9131,5035579.565,457,634,Santa Catarina,2014/12/09 16:24:06+00,2014/12/09 00:00:00+00,Apartamento,4,paulacsbraga@hotmail.com,Rua de Santa Catarina 1207 4º  Dto Frt,4000-457,Porto,"41,1573570009845 ; -8,60460199971681",NaoFiavel,131217,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Porto,Porto,Área Metropolitana do Porto,Norte,Turismo do Porto e Norte de Portugal,Não
-837434.988899998,4462612.4869,458,636,alojamento local,2014/11/06 00:00:00+00,2014/11/06 00:00:00+00,Apartamento,2,apt.mantamar@gmail.com,Rua Dr. Luis Medeiros Antunes 208  ,8900-038,Manta Rota,"37,1684490009551 ; -7,52280649967277",NaoFiavel,081601,Vila Nova de Cacela,Vila Real de Santo António,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-863094.100400001,4446127.3885,459,637,"Passeio das Túlipas - Gestão Imobiliária, Lda.",2014/12/09 16:26:39+00,2014/12/09 00:00:00+00,Apartamento,4,g.a.pasma@online.nl,Rua Nossa Senhora Carmo   ,8700-024,Fuseta,"37,0503509673908 ; -7,75330622008386",NaoFiavel,081008,Moncarapacho,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-955329.175799999,4533913.5744,460,638,Monte da Gravita,2009/12/03 00:00:00+00,2010/12/16 00:00:00+00,Moradia,2,montegravita@vandenblink.nl,Estrada ESTRADA   ,7630-373,Cabaços,"37,6771200005434 ; -8,58186800030144",NaoFiavel,021102,Relíquias,Odemira,Beja,Alentejo Litoral,Alentejo,Turismo do Alentejo,Não
-837434.988899998,4462612.4869,461,641,alojamento local,2014/11/06 00:00:00+00,2014/11/06 00:00:00+00,Apartamento,3,apt.mantamar@gmail.com,Rua Dr. Luis Medeiros Antunes 205  ,8900-038,Manta Rota,"37,1684490009551 ; -7,52280649967277",NaoFiavel,081601,Vila Nova de Cacela,Vila Real de Santo António,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-963136.512699999,5121172.504,462,642,Solar das Arcadas,2012/02/13 00:00:00+00,2013/06/17 00:00:00+00,EstabelecimentoHospedagem,40,solardasarcadas.turismo@hotmail.com,Rua Cais do Rio Lima   ,4990-801,Barco,"41,7337027791342 ; -8,65200250013252",Fiavel,160750,Vitorino das Donas,Ponte de Lima,Viana do Castelo,Alto Minho,Norte,Turismo do Porto e Norte de Portugal,Não
-1024044.3941,4680208.5706,463,646,House with Garden in Lisbon,2014/12/09 19:29:07+00,2014/12/09 00:00:00+00,Moradia,4,ricardo.n.r.afonso@icloud.com,Rua 4 7  ,1400-304,Lisboa,"38,7099459430965 ; -9,19914730862129",Fiavel,110601,Ajuda,Lisboa,Lisboa,Grande Lisboa,Grande Lisboa,Entidade Regional de Turismo da Região de Lisboa,Não
-851347.327599999,4456477.9074,464,648,Maria Georgina Pereira Duarte,2014/04/24 00:00:00+00,2014/04/24 00:00:00+00,Apartamento,2,geral@casasdaformosa.com,Rua Dom Marcelino Franco 48 2 Dto,8800-347,Tavira,"37,1245228398752 ; -7,64778316468356",NaoFiavel,081412,União das freguesias de Tavira (Santa Maria e Santiago),Tavira,Faro,Algarve,Algarve,Região de Turismo do Algarve,Sim
-978686.235399999,4452550.0415,465,652,Vila Pinheiro 115,2010/04/20 00:00:00+00,2010/04/20 00:00:00+00,Moradia,6,john@almaverde.com,Urbanização das Furnas - Lt 115   ,8650-035,BARÃO DE SÃO MIGUEL,"37,0963842785191 ; -8,79168803643118",Fiavel,081501,Barão de São Miguel,Vila do Bispo,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,466,654,Michael Gerard Boyle,2011/01/20 00:00:00+00,2011/01/20 00:00:00+00,Apartamento,4,michael.g.boyle@intel.com,Urbanização Village Marina Lote 12 2º F,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-938760.605500001,4469929.0174,467,655,QUINTA BLUE,2014/12/10 10:51:24+00,2015/01/01 00:00:00+00,Moradia,4,alicemayot01@gmail.com,Campo Campo   ,8300-020,Cabeças,"37,2208050598897 ; -8,43303000012303",NaoFiavel,081307,Silves,Silves,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-978963.5711,4452411.3572,470,659,Vila Mimosa 130,2010/04/20 00:00:00+00,2010/04/20 00:00:00+00,Moradia,8,john@almaverde.com,Urbanização das Furnas - Lt 1130   ,8650-035,BARÃO DE SÃO MIGUEL,"37,095390576643 ; -8,79417938481835",Fiavel,081501,Barão de São Miguel,Vila do Bispo,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-986802.090100002,4480266.8196,471,663,Casa Sossego ,2010/12/22 00:00:00+00,2010/12/22 00:00:00+00,Moradia,4,arrifamar@hotmail.com,Zona Praia da Arrifana   ,8670-111,Aljezur,"37,2947190005787 ; -8,86459399976558",NaoFiavel,080301,Aljezur,Aljezur,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-839173.911400001,4609852.6035,472,665,Alqueva Hostel,2014/04/07 00:00:00+00,2014/05/01 00:00:00+00,EstabelecimentoHospedagemHostel,38,ada.portel@hotmail.com,Rua General Humberto Delgado   ,7220-039,Alqueva,"38,2150693151884 ; -7,53842750670431",Fiavel,070911,Alqueva,Portel,Évora,Alentejo Central,Alentejo,Turismo do Alentejo,Não
-837434.988899998,4462612.4869,473,666,alojamento local,2014/11/06 00:00:00+00,2014/11/06 00:00:00+00,Apartamento,3,aptmantamar@gmail.com,Rua Dr. Luis Medeiros Antunes 204  ,8900-038,Vila Nova de Cacela,"37,1684490009551 ; -7,52280649967277",NaoFiavel,081601,Vila Nova de Cacela,Vila Real de Santo António,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-837434.988899998,4462612.4869,474,667,alojamento local,2014/11/06 00:00:00+00,2014/11/06 00:00:00+00,Apartamento,3,aptmantamar@gmail.com,3ª Rua Dr. Luis Medeiros Antunes 203  ,8900-038,Vila Nova de Cacela,"37,1684490009551 ; -7,52280649967277",NaoFiavel,081601,Vila Nova de Cacela,Vila Real de Santo António,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-1017770.9523,4680456.9248,476,670,InSuites.CHI08,2014/12/11 09:05:51+00,2014/12/11 00:00:00+00,Apartamento,6,geral@toteser.com,Rua Misericórdia 36 4 Esq,1200-273,Lisboa,"38,7116868232055 ; -9,14279202210438",Fiavel,110665,Santa Maria Maior,Lisboa,Lisboa,Grande Lisboa,Grande Lisboa,Entidade Regional de Turismo da Região de Lisboa,Não
-986802.090100002,4480266.8196,478,675,CASA MIGUEL,2013/04/10 00:00:00+00,2013/04/10 00:00:00+00,Apartamento,4,geral@cm-aljezur.pt,Zona Palmeirinha do Picão   ,8670-111,Praia da Arrifana,"37,2947190005787 ; -8,86459399976558",NaoFiavel,080301,Aljezur,Aljezur,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-1017770.9523,4680456.9248,479,676,InSuites.CHI06,2014/12/11 09:37:16+00,2014/12/11 00:00:00+00,Apartamento,6,geral@toteser.com,Rua Misericórdia 36 4 Dto,1200-273,Lisboa,"38,7116868232055 ; -9,14279202210438",Fiavel,110665,Santa Maria Maior,Lisboa,Lisboa,Grande Lisboa,Grande Lisboa,Entidade Regional de Turismo da Região de Lisboa,Não
-986795.141800001,4480502.6665,480,678,Casa Concha,2013/01/10 00:00:00+00,2013/01/10 00:00:00+00,Moradia,6,zelia.goncalo@sapo.pt,"Urbanização Arrifamar, Lote 36   ",8670-111,Aljezur,"37,2964044290027 ; -8,86453158210026",NaoFiavel,080301,Aljezur,Aljezur,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-852354.234499998,4453601.8499,481,679,Casita das Andainas,2014/03/20 00:00:00+00,2016/04/26 00:00:00+00,Apartamento,2,michellenovotni@hotmail.com,Rua rua das Andainas 10 2º  Fte,8800-000,Santa Luzia,"37,1039202797683 ; -7,65682836340775",NaoFiavel,081408,Santa Luzia,Tavira,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-986802.090100002,4480266.8196,483,681,CASA DA ANA,2013/04/10 00:00:00+00,2013/04/10 00:00:00+00,EstabelecimentoHospedagem,4,geral@cm-aljezur.pt,Zona Palmeirinha do Picão   ,8670-111,Praia da Arrifana,"37,2947190005787 ; -8,86459399976558",NaoFiavel,080301,Aljezur,Aljezur,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-948857.492699999,5125017.5221,485,684,Eido da Abelheira,2012/07/19 00:00:00+00,2012/08/02 00:00:00+00,Moradia,6,eidoparaiso4@gmail.com,Rua Abelheira 289  ,4990-650,Gondufe,"41,7594732573433 ; -8,52373188179366",Fiavel,160728,Gondufe,Ponte de Lima,Viana do Castelo,Alto Minho,Norte,Turismo do Porto e Norte de Portugal,Sim
-903610.815000001,4889092.1215,486,685,Quintinha do Carvalhal,2014/12/11 10:14:51+00,2014/12/12 00:00:00+00,Moradia,14,herman.sauwens@icloud.com,Circular Externa do Carvalhal   ,3330-000,Góis,"40,0886357328156 ; -8,06452999993523",Fiavel,060604,Góis,Góis,Coimbra,Região de Coimbra,Centro,Turismo do Centro de Portugal,Não
-1017770.9523,4680456.9248,487,686,InSuites.CHI05,2014/12/11 10:16:19+00,2014/12/11 00:00:00+00,Apartamento,6,geral@toteser.com,Rua Misericórdia 36 3 Dto,1200-273,Lisboa,"38,7116868232055 ; -9,14279202210438",Fiavel,110665,Santa Maria Maior,Lisboa,Lisboa,Grande Lisboa,Grande Lisboa,Entidade Regional de Turismo da Região de Lisboa,Não
-983447.7269,4451048.206,488,687,"Sun and Golf Properties Unipessoal, Lda",2011/03/10 00:00:00+00,2011/03/10 00:00:00+00,Moradia,4,vicky@sunandgolfholidays.com,Quinta da Encosta Velha - Lote 7   ,8650-060,Budens,"37,0856226227219 ; -8,83446124197428",NaoFiavel,081502,Budens,Vila do Bispo,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-1017770.9523,4680456.9248,489,689,InSuites.CHI02,2014/12/11 10:36:40+00,2014/12/11 00:00:00+00,Apartamento,6,geral@toteser.com,Rua Misericórdia 36 2 Dto,1200-273,Lisboa,"38,7116868232055 ; -9,14279202210438",Fiavel,110665,Santa Maria Maior,Lisboa,Lisboa,Grande Lisboa,Grande Lisboa,Entidade Regional de Turismo da Região de Lisboa,Não
-986802.090100002,4480266.8196,491,691,Casa Ver Mar,2013/05/20 00:00:00+00,2013/05/20 00:00:00+00,Moradia,3,estreladosul.casas@gmail.com,Zona Praia da Arrifana   ,8670-111,Aljezur,"37,2947190005787 ; -8,86459399976558",NaoFiavel,080301,Aljezur,Aljezur,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-918150.588300001,4451475.8348,492,693,Apartamento Emorita-3º Piso-D,1979/02/02 00:00:00+00,2014/11/11 00:00:00+00,Apartamento,4,desideriosilva9@gmail.com,Rua Gil Eanes 12 3 D,8200-134,Albufeira,"37,0886870242421 ; -8,24788706631554",NaoFiavel,080106,Albufeira e Olhos de Água,Albufeira,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-976968.375399999,4498820.8331,493,695,APARTAMENTO CANAL DE ÁGUA - B- 2,2013/09/09 00:00:00+00,2013/09/09 00:00:00+00,Apartamento,2,info@odetur.com,Rua Freixeiro - Odeceixe   ,8670-320,Odeceixe,"37,4271957848101 ; -8,77625623716571",Fiavel,080303,Odeceixe,Aljezur,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-1018550.9192,4680201.0582,495,699,Casa do Pátio,2012/08/22 00:00:00+00,2012/08/22 00:00:00+00,Apartamento,4,medisafra@hotmail.com,Travessa Caldeira 21  ,1200-084,Lisboa,"38,7098932829509 ; -9,14979858377944",Fiavel,110661,Misericórdia,Lisboa,Lisboa,Grande Lisboa,Grande Lisboa,Entidade Regional de Turismo da Região de Lisboa,Não
-837434.988899998,4462612.4869,496,700,alojamento local,2014/11/06 00:00:00+00,2014/11/06 00:00:00+00,Apartamento,3,apt.mantamar@gmail.com,Rua Dr. Luis Medeiros Antunes 202  ,8900-038,Vila Nova de Cacela,"37,1684490009551 ; -7,52280649967277",NaoFiavel,081601,Vila Nova de Cacela,Vila Real de Santo António,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-985074.1098,4808216.5368,498,705,Hospedaria Porto Légua,2014/12/15 00:00:00+00,2014/12/15 00:00:00+00,EstabelecimentoHospedagem,14,hospedariaportolegua@hotmail.com,Rua PRINCIPAL 41  ,2480-154,Casais de Baixo,"39,6016061036085 ; -8,84907128809984",Fiavel,101614,Porto de Mós - São João Baptista e São Pedro,Porto de Mós,Leiria,Região de Leiria,Centro,Turismo do Centro de Portugal,Não
-990166.888799999,4464923.6109,499,706,Apartamento,2014/01/31 00:00:00+00,2014/03/31 00:00:00+00,Apartamento,2,office@rathenau.com,Zona Sitío do Castelo   ,8670-230,Carrapateira,"37,1849910009461 ; -8,89482050022339",NaoFiavel,080302,Bordeira,Aljezur,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,500,707,Apartamentos Village Marina,2011/09/30 00:00:00+00,2011/09/30 00:00:00+00,Apartamento,4,construcoeslagarca@clix.pt,Urbanização Village Marina Lote 2  Fração B,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-837434.988899998,4462612.4869,501,709,alojamento local,2014/11/06 00:00:00+00,2014/11/06 00:00:00+00,Apartamento,3,apt.mantamar@gmail.com,Rua Dr. Luis Medeiros Antunes 101  ,8900-038,Manta Rota,"37,1684490009551 ; -7,52280649967277",NaoFiavel,081601,Vila Nova de Cacela,Vila Real de Santo António,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-850303.076699998,4457972.905,502,710,Tavira Garden Lote 21E,2013/11/25 00:00:00+00,2013/11/25 00:00:00+00,Apartamento,2,tgardenrentals@gmail.com,Urbanização Tavira Garden lote 21  ,8800-221,Tavira,"37,1352300005057 ; -7,63840249946291",NaoFiavel,081412,União das freguesias de Tavira (Santa Maria e Santiago),Tavira,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-993282.6094,4442372.7472,503,712,LOTE 77,2012/04/23 00:00:00+00,2012/04/23 00:00:00+00,Moradia,8,rita.soares@martinhal.com,Quinta do Martinhal - Lote 77   ,8650-391,Sagres,"37,0234272512736 ; -8,92280949490431",Fiavel,081504,Sagres,Vila do Bispo,Faro,Algarve,Algarve,Região de Turismo do Algarve,Sim
-1037882.3861,4774215.1533,504,713,HOLIDAYONJ R,2014/12/16 09:38:00+00,2014/01/15 00:00:00+00,Apartamento,6,zstrategy@gmail.com,Rua Bica 9 1.º andar Esq. Tráz,2520-101,Ferrel,"39,3658666330933 ; -9,32345610585726",Fiavel,101406,Ferrel,Peniche,Leiria,Oeste,Oeste e Vale do Tejo,Turismo do Centro de Portugal,Não
-834700.511300001,4885920.8013,505,715,Tarouca,2012/11/28 00:00:00+00,2012/11/28 00:00:00+00,EstabelecimentoHospedagem,46,joselealmaximino@gmail.com,Rua 25 de Abril 37  ,6230-340,Fundão,"40,1373436402734 ; -7,49824226971516",NaoFiavel,050434,"União das freguesias de Fundão, Valverde, Donas, Aldeia de Joanes e Aldeia Nova do Cabo",Fundão,Castelo Branco,Beiras e Serra da Estrela,Centro,Turismo do Centro de Portugal,Não
-852689.043099999,4457525.5214,506,716,Charles James Reid,2013/07/24 00:00:00+00,2013/07/24 00:00:00+00,Apartamento,4,tavisilva.geral@gmail.com,Urbanização Quinta do Perogil lote A2  ,8800-217,Urbanização Quinta do Perogil,"37,1320260013602 ; -7,6598359998994",NaoFiavel,081412,União das freguesias de Tavira (Santa Maria e Santiago),Tavira,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-1009922.224,4808798.1353,507,717,CASA DOM FUAS,2010/12/21 00:00:00+00,2010/12/21 00:00:00+00,Apartamento,6,cs.domfuas@gmail.com,Rua Suberco 14  ,2450-065,NAZARE,"39,6056315075364 ; -9,07228569580651",NaoFiavel,101102,Nazaré,Nazaré,Leiria,Oeste,Oeste e Vale do Tejo,Turismo do Centro de Portugal,Não
-1019880.959,4680043.6362,508,720,Lapa 82 Boutique B&B,2013/03/14 00:00:00+00,2019/05/28 00:00:00+00,EstabelecimentoHospedagem,20,carlosmiguelsousa@hotmail.com,Rua São Domingos à Lapa 82 r/c e 1 ,1200-836,Lisboa,"38,7087897847511 ; -9,16174653454033",Fiavel,110660,Estrela,Lisboa,Lisboa,Grande Lisboa,Grande Lisboa,Entidade Regional de Turismo da Região de Lisboa,Não
-845942.3719,4458505.1315,509,721,Apartamento Cabanas Getaway,2013/07/19 00:00:00+00,2013/07/19 00:00:00+00,Apartamento,4,rachel@smartavillas.com,Rua Ilha da Abóbora 5 2 dto,8800-595,Cabanas,"37,139041436459 ; -7,59922962180818",Fiavel,081413,Cabanas de Tavira,Tavira,Faro,Algarve,Algarve,Região de Turismo do Algarve,Sim
-1012655.4699,4690162.8136,510,722,Expoflat1,2014/12/17 09:41:48+00,2014/11/27 00:00:00+00,Apartamento,4,expoflat1@netcabo.pt,Rua Congo 4.53.02.E 4º Direito,1990-296,Lisboa,"38,779688645964 ; -9,09683886143269",Fiavel,110662,Parque das Nações,Lisboa,Lisboa,Grande Lisboa,Grande Lisboa,Entidade Regional de Turismo da Região de Lisboa,Não
-819666.5614,4778879.5047,511,726,Refúgio da Maceira,2014/08/22 00:00:00+00,2014/08/22 00:00:00+00,Moradia,8,refugiodamaceira@gmail.com,1ª Rua Sitio da Maceira   ,7330-151,Vale de Rodão,"39,3982529447032 ; -7,36319000012948",NaoFiavel,121003,Santo António das Areias,Marvão,Portalegre,Alto Alentejo,Alentejo,Turismo do Alentejo,Não
